sentence,label
good nice color good naman xa.. may maliit na punit.. but goos naman.. no worries,2
Magsasagawa ng closed-door meetings sina Gng Arroyo at Foreign Affairs Secretary Alberto Romulo kay Clinton.,1
kulang nang blush palette wala po akong natanggap,2
"Sa wakas, wala na akong pro-problemahin sa mga papel ko dahil hindi nag-iwan ng kakulangan ang abugado.",2
"Ang ganda nitong master piece ng pelikula at super talented ng casts gaya ni Lindsay Lohan, napakahusay ng story, kaya napaisip ako noong pinanood.",2
"Matapos ang matinding tag-init, bumaba ang lebel ng tubig sa dam.",1
"Nadismaya usab sila sa kalamboan nga posibleng palargahon ang mga barko, apan cargo vessels lang una ug way pangpasahero.",0
Wala kayong karapatang siraan si Mar Roxas! Hindi nyo alam kung ano ang mga nagawa niya sa bayan. Wala kayong...,2
"Napakatalino mo sa pag-handle ng relasyon, pinalabas mong ikaw ang biktima sa kabila ng lahat ng ginawa mong panloloko.",0
ang ganda ng product sulit tnx po seller,2
Ibinaba ng empleyado ang telepono matapos ang tawag.,1
Aminado si Macavinta na mayroon pa ring ilang residente ang nagmamatigas na huwag iwanan ang kanilang mga bahay sa kabila ng peligro.,0
big mistake pag di si VP Binay ang naging Presidente ng Pilipinas,2
ang cute po halos kasya pa ang 1 year old ko hehehe. kaso napansin ko may konting damage na po siya.,2
"Binay: Kung totoo ang sinasabi ni Roxas, di tayo makakarinig ng ganitong reklamo.",1
receive ko na sya yun nga lang sira yung box good thing working naman sya,1
"Yung totoo Pnoy, Presidente ka na or Campaign Manager ni Sec. Mar Roxas? Let the people decide",0
i bought xl size pero di kumasya kasi hindi xa stretchable ni hindi nkaakyat sa bewang gang hips lang kya kung small ka bumili ka ng xl para kumasya ok nman mkpal yung tela pero d ko nasuot,1
may mga hidden charges sa menu nila pag magpapaluto nakalagay nga sa menu nila ang bawat paluto mo is 1 kilo or half every dish eh may price titirahin ka nila pag tinotal na lahat lahat kung ikaw mismo ang magtotal doon mo makikita na super laki ng service charge,0
"Naku galing Binay, sinagot ang corruption, totoo ang laban!",2
"Base sa sketch sa crime scene, upat ka mga tawo ang makuhang testigo sa kaso.",1
damage donno kung during shipping na ito na damage sayang at maganda pa naman,0
shop na ang benta e walang kwenta hmn magamit ang wall paper dahil walang dikit mga bwisit kayo.manloloko sayang lang pera ko sa inyo.mali na nga pinadala hnd pa nadikit.magsara na kayo,0
"VICE President Binay spent P595,713,000 for television electoral adverts in 2015 He said the ad money came from friends & supporters",1
May pahayag na napatunayan ang Roro at pinagkumpara sina Mar Roxas at Duterte.,1
"bad seller nag message ako jan sayo paki reply naman hu, bigla lang kasi itong nag power off pero di namn lowbat tapos hindi na ma charge at hindi na ma open sana gawan nyo po ito nang action wala pa itong 1week nabasa ko sa description may 1month warranty",0
Yes to Mar Roxas... Marami siyang nagawa. Tunay na lider.,2
maganda nmn po cia kaya lang po ung mga sticker nia ayaw mga dumikit,2
Nakakadismaya kasi parang pinagdikit na neoprene na may zipper lang siya at wala man lang ni anong contour o kahit na waistband man lang ito.,0
i had a great experience here such a lovely way to celebrate my birthday thanks to my anith for bringing me here the staffs are very welcoming very helpful and very accommodating talagang they help customers sa lahat ng kailangan very attentive,2
Binay is a politician. Views on her character differ.,1
okay hindi po nagana yung isa ayaw din po magcharge sayang pero maganda naman po yung tunog hehe,1
May nagsisi na si Binay ang dahilan ng pagdakdak ng papa niya.,1
yung black inorder mo tapos blue yung dumating hays shopeee husto na pashneya,0
Natukoy na rin umano ng militar ang kinalalagyan ng mga bihag ngunit hindi nila ito maaaring isapubliko.,1
Sinabi ni PMA Information Chief Captain Lynette Agnes Flores na magiging mahigpit ang seguridad sa pagtitipon at maglalagay ng checkpoint sa loob mismo ng academy.,1
"Kahit maganda yung effect nitong clay mask sa pores, sobrang hirap naman siyang banlawan ng tubig lang pagkatapos.",1
oil order received matagal na ship out at di sya ganun kaamoy ng cloud but understandable naman for its price kaya nagulat ako bat ang mura tumatagal naman yung amoy sa damit thank you seller at kay rider,2
"Kahit na candidate ni DJ si Mar Roxas, may mga botanteng hindi siya iboboto.",1
"white order ko ,pero puro brown dumting ,1 brown lng order ko ,dumting 3 na brown ,im not satisfied for my order ,",0
Akala ko ba kasama na ang installation pero walang dumating na technician para magkabit ng internet.,0
"""Yes, it is,"" simpleng tugon ng nakababatang Estrada nang tanungin tungkol sa Erap-Binay tandem.",1
Galing na ito sa recommend ng kakilala ko kaya worth it bilhin dahil tama lang talaga sa presyo lalo pa't ibinebenta ng sobrang mahal pagdating sa Canada.,2
Voter confirms receipt showed correct vote for Roxas.,2
"black yung pinili ko pero white na ship .2star lang kasi mali yung color na pinadala sakin ,ayusin nyu naman seller pinadala nyu ibang kulay kahit sold sold na yun available parin",0
"'Pag iyang Mar Roxas na iyan ay nanalo, malinis ang pagboto.",2
what you see is what you get okay lang overall and excited na akong gamitin mejo malaki lang,2
local po ito dinikit lang yung samsung natanggal din agad pagdiin ko ilang beses nako nagkaron ng samsung na keypad same model pero hindi ganito and interface this is not legit,0
Wala kayong mauuto sa mga tactics mo Mar Roxas. ? Giving false information to get votes. Kapal ng mukha!,0
"Kabilang sa mga lalawigan na itinuturing hotspot sa human trafficking ay ang Cotabato, Maguindanao, at Davao.",0
okay for me yung paglalagay ng bubble wrap nila but the way they package their products needs improvement this is my second time na bumili and both of them has leaked pagka bukas mo mejo di ganon ka bango maaamoy mo kasi nag mix na yung nag leak na,1
ok sana kaso may damage may tahi in front mukha nabutas den tinahi bakit nmn may damage ang binigay makikita nmn agad un kc nasa harap 1st time mag order sa shop bka never na bumili,0
"Ako si Hayme ayaw kong maging binay kambal, di tau makikita pag gabi lels",0
maganda at tama lng ang size thank you very much seller at delivery man at 7ang lazada 5 star,2
serves it's purpose. sakto lang yung pag ship ng items di naman umabot ng 1 week. packaging is okay kita naman sa video. kunpleto dumating.,2
"Laking tuwa ko nang makita kitang masaya, lalo na't ako ang dahilan ng pag-iyak mo noon dahil pinagpalit mo ako.",0
ang ganda worth it,2
"Sa halip, hinamon nitong Miyerkules ng 62-anyos na si Paranaque Rep. Roilo Golez ng suntukan sa ibabaw ng lona ang kolumnistang si Chip Tsao.",0
"Sakaling magpatupad ng bagong buwis, tiniyak niya na ang pondong malilikom ay gagamitin sa mga programang lulutas sa kahirapan ng bansa.",1
"""Iginiit naman ng kampo ni Estrada na hindi totoo ang testimonya ni Mancao, kasabay ng apela na itigil na nito ang pagsisinungaling.""",1
"Pinuri naman ni dating Rep. Teves ang naging desisyon ni Esquivias. ""It was the honorable thing to do after failing to get the target collections.""",2
Jusko naman wala ni isang matinong dokumento ang naipasa sa opisina.,0
okay naman lahat for its price bait ni kuya ng deliver will order again,2
"Laking tuwa ko sa pagiging tapat mo sa sarili mo, hindi ka talaga nagpanggap na nag-aalala sa akin nung na-aksidente ako.",0
"not accurate size..ordered size 42&41,it only fits for size 37..sayang lang di magamit..",0
brown cat order ko bkit orage tiger yong dumating piro oj nman maganda nman quality kaka sad lang kasi maling design ang pinadala,1
"Paano ka ba naman hindi matutuwa sa mga Pinoy, maliwanag na malinis si Binay, nangunguna sa survey!",2
"MANILA - Tila maagang matatapos ang panahon ng tag-init sa Pilipinas matapos maging tropical depression ang namumuong sama ng panahon sa Mindanao na pinangalanang ""Crising.""",1
"maling color na recieve ko, 2l ang order ko pero ang dumating lang is 1l. and my order is black transparent. bakit ganon seller. na disappoint ako.",0
May naiinis kay Nancy Binay dahil sa hindi pagpansin.,1
"Poe on Binay calling her american girl: ""hayaan mo na sya saan sya mas ok.marami din akong pwedeng itawag sa kanya pero…",1
Saan niyo po kukunin ang pambayad sa utang na loob na...,1
Nailhan na gyud ang mga langyaw nga nakaplagang patay didto sa Sitio Tres Barangay Uling lunsod sa Naga.,0
Kahit anong pilit ang gawin mo ay wala nang magtitiwala sa isang sinungaling na tulad niya.,0
"Oras na, Roxas na, Robredo pa! Mamaya na ang Miting de Avance! Kitakits!",2
Ban ng 'short-time' sa motel sa Maynila labag sa Konstitusyon - SC,1
"Sa ulat ng DZBB radio, sinabing nakaratay sa St. Luke's Medical Center sa Quezon City si Paule upang magpagamot sa baradong carotid.",0
It's great that Binay gained high votes on some presidential surveys! Let's support him. Hindi na kailangan mag-alala.,2
okay naman yung item kaya lang nadisappoint ako kay seller kac di sya nagrerespond sa message ko regarding sa issue ng item. yung right side kac ng fan is di nagana and nagmessage ako kay seller regarding that pero no response. the seller only send the automatic reply repeatedly.,2
"""Ngunit natatakpan naman ito ng 3,647 Pinoy na lumalabas ng Pilipinas bawat araw para magtrabaho sa ibang bansa, ayon kay POEA administrator Jennifer Manalili.""",1
iba yung na deliver na nasa picture nakaka first time ko na disappoint sa order ko ol,0
Hindi naman daw siya sinasaktan pero wala siyang sinahod sa loob ng isang taon kaya nagpahatid siya sa Philippine Overseas Labor Office.,0
"ganda, sulit na sulit, value for money and quality, ganda pang regalo, try and tested",2
"Great product at gumagana nang maayos bilang replacement track sa closet doors ko, hindi ko ito mahanap sa local hardware kaya very happy ako dito!",2
again it's also not matte glossy din siya and hindi maganda ang texture kasi parang sticky na ewan.,2
Hinihinala ni Roxas na nagkaroon ng anomalya sa pagkakaloob ng kontrata sa naturang proyekto.,0
"Bumili ako ng sandals gamit ang regular shoe size ko, pero masyadong masikip ang item na ito at hindi man lang magkasya ang paa ko.",0
Mahigpit ding inuutos na kailangan may tubig ang mga drum sa tabi ng mga tindahan upang maapula kaagad kung sakaling magkakaroon ng mga pagliyab.,1
Sobrang helpful ng product na ito sa girlfriend ko at ginagamit niya ito sa mga oras na nagta-travel ako at kapag nakakaramdam siya ng kalungkutan.,2
Aling opisina ang nag-iisyu ng ganitong klaseng permit?,1
"Ayon sa survey, mababa ang ratings ng Daang Matuwid.",1
good 2nd time makapag purchase ng tumbler maganda xa kaya bumili ulit kami ng bago,2
nice one..thanks po order recieved...makakapagdecorate na din aq ng sala nmin..salamat din po sa free coins that i recieved,2
May pahayag na sinungaling si Binay at may ipinaaabot na mensahe.,1
Ang naturang video footage ang nagbigay ng katiyakan na buhay pa ang dayuhang pari.,2
"10000/10 napaka.worth it bilhin, what you see is what you get talaga kaya pabudol na po kayo!!!!",2
Tinawag naman ni Sen. Richard Gordon na arogante ang paglalahad ni Villar sa gastusin ng isang kakandidatong pangulo.,0
correct color medio maliit sakin,1
"sorry to say but this is not real as for big size. yung cup ng bra nyo ay good for a lng, kahit n yung pinakamalaki nyong size ay hindi fit sa cup b. im so dissappointed as per your advertise.",0
ang cute lahat kasya sa baby ko sulit ang price kesa bibili ka sa mall na pagka mahal mahal thank you seller pwede sya pang alis ni baby,2
ang bilis dumating and very secured yung product excited na ako gamitin since ang ganda ng kulay hindi dull will order again soon hahahahah,2
super love din sya ng anak ko ang dami nyaaa thankyou seller,2
" : If you're against Mar Roxas, then iappreciate mo nalang si poging DJ and ignore Mar.",1
matagal yung shipping maganda ung packaging isuggest na tingnan nyu ung loob ng lipstick kasi ang kunti lng na laman kunin yu yung parang tube tas tingnan d worth bilhin kasi ang konti ng laman ang ganda lng ng packaging but i will try na bilhin ung ibng brand dto,0
maganda po ang item arrived na wlang damage kaso lang yung dust box nahihirapan ako see 2nd photo for reference,1
good what you see is what you get complete items and tama lahat ng kulay very thank you seller i will buy soon again,2
"Ano pinagkaiba ng magnanakaw at ni Binay? Sabi nila, magnanakaw muna bago tumakbo, si Binay baligtad.",1
"Muling nakaranas ng matinding baha ang ilang komunidad sa lalawigan ng Laguna partikular sa bayan ng Sta. Cruz dahil sa bagyong ""Santi"" (international name: Mirinae).",0
"manipis ung tela pero pag nakasuot na, hnd naman see through yung undies.. though makikitang bakat lang.. sa tingin ko mabilis masira ung tela pag sumabit ung tela somewhere..3 stars kasi yung army green na square pants, e hnd natahi ng mabuti kaya butas ung sa likod..",2
ang pangit ng item sayang pera may basag pa nde ko lang navideohan dhil inopen agad ng anak sa susunod sna nde na maulit at nde na ko uulit bumili dto,0
thank you dumating na item ko. kumpleto sya. nung una kinabahan ako kc akala ko walang net ayun pla foldable sya hehe salamat po.,2
"nagustuhan ko naman yung mga items.. kaso nga lang yung ibang items, ibang color yung dumating sken.. then iba yung color sa picture compared sa actual items.. black lang yung sumakto pero thanks pa din seller..",2
"May mga akusasyon na corrupt si Binay, incompetent si Mar, at hindi Pilipino si Poe.",1
bakit ka tumakbo bilang ka tandem ni Binay na akusado sa maraming katiwalian,0
Bihira akong mag-iwan ng magandang salita pero imposibleng sabihin kong nasayang ang binayad ko sa hotel na ito.,2
defective yung product. ayaw mag open ng button. hindi ko man to magagamit. sayang lang pera! sana dinouble check nyo muna bago iship!!!,0
"""Yung sinasagawa nila nakaraang araw na Brigada Eskwela malaking tulong po,"" ayon sa opisyal.",2
Laing na-angol mao sila si Carlo Reston ug usa ka katabang.,1
Isa itong excellent na book para sa akin kaya ni-recommend ko rin ito sa maraming tao na nag-enjoy din talaga nang husto sa pagbabasa nito.,2
not good maybe next time u can improve the quality even kase small amount lang ang na invest nakakapanghinayang pa rin lalo na t mahirap kumita ng pera sa panahon ngayon,0
"""How could you believe these people's allegations? These two (Alcover and Palparan) are not credible persons,"" pahayag ni Fernandez sa GMANews.TV.",0
items received complete and in good condition ang ganda ng quality nkakatuwa po kasi ang mura lang i will order again thank you so much seller,2
Mahigpit na depensa ang isinalubong ng Talk 'N Text laban sa Alaska sa huling dalawang minuto dahilan upang matawagan ng 24-second shotclock violation ang Aces.,1
2nd order ko eto kala ko ok parin ang pangalawa... si seller di marunong makipag usap di panga na pick up return/refunds ko sa status completed nadaw. mahirap pong hanapin ang pera na binabayad namin sana naman maging makatao kayo. eh sira nga pinadla nyo sna palitan nyo kung di,0
