Feedback_ID,Student_ID,Faculty_ID,Subject_ID,Teaching,Communication,Practical,Notes,Interaction,Overall,Comment,Sentiment,Date
3988,ST0134,F035,SUB005,4,4,3,3,3,4,Class was okay.,Neutral,2025-05-30
3989,ST0850,F006,SUB012,4,5,4,5,5,4,Helpful and supportive faculty.,Positive,2025-07-28
3990,ST0066,F004,SUB018,4,5,4,5,5,5,Very interactive class.,Positive,2025-04-10
3991,ST0121,F010,SUB017,5,4,4,5,4,4,Very interactive class.,Positive,2025-05-27
3992,ST0827,F011,SUB029,5,5,4,4,5,4,Very interactive class.,Positive,2025-10-11
3993,ST0276,F001,SUB005,5,5,4,5,5,5,Excellent teaching and explanation.,Positive,2025-12-29
3994,ST0183,F034,SUB005,3,4,3,3,3,4,Need more examples.,Neutral,2025-01-28
3995,ST0481,F028,SUB015,5,4,4,5,5,4,Excellent teaching and explanation.,Positive,2025-07-22
3996,ST0746,F012,SUB026,4,5,5,4,5,5,Excellent teaching and explanation.,Positive,2025-04-21
3997,ST0430,F040,SUB019,4,4,5,5,5,4,Very interactive class.,Positive,2025-11-08
3998,ST0230,F021,SUB020,4,3,3,4,4,4,Class was okay.,Neutral,2025-10-01
3999,ST0454,F016,SUB022,3,3,4,4,3,4,Can improve interaction.,Neutral,2025-08-05
4000,ST0874,F037,SUB021,5,5,5,5,4,5,Concepts explained clearly.,Positive,2025-10-17
4001,ST0779,F006,SUB027,4,4,3,3,3,3,Can improve interaction.,Neutral,2025-02-03
4002,ST0208,F020,SUB006,3,4,4,4,4,4,Can improve interaction.,Neutral,2025-08-03
4003,ST0493,F014,SUB028,4,3,3,4,3,3,Can improve interaction.,Neutral,2025-02-17
4004,ST0277,F003,SUB013,4,5,5,4,4,4,Very interactive class.,Positive,2025-04-01
4005,ST0805,F001,SUB016,5,4,5,5,4,5,Very interactive class.,Positive,2025-08-04
4006,ST0754,F024,SUB008,5,5,5,4,5,4,Concepts explained clearly.,Positive,2025-03-07
4007,ST0324,F011,SUB014,4,4,5,4,4,4,Concepts explained clearly.,Positive,2025-05-31
4008,ST0633,F040,SUB024,4,3,3,3,3,4,Can improve interaction.,Neutral,2025-06-27
4009,ST0959,F015,SUB011,4,4,5,5,4,5,Helpful and supportive faculty.,Positive,2025-09-24
4010,ST0794,F022,SUB026,3,4,4,4,3,4,Need more examples.,Neutral,2025-08-10
4011,ST0382,F009,SUB013,3,4,4,4,4,4,Need more examples.,Neutral,2025-01-26
4012,ST0887,F011,SUB005,5,5,4,5,5,5,Concepts explained clearly.,Positive,2025-02-14
4013,ST0261,F025,SUB028,4,4,5,4,5,4,Helpful and supportive faculty.,Positive,2025-06-12
4014,ST0754,F003,SUB014,2,1,1,1,1,2,Practicals were insufficient.,Negative,2025-02-22
4015,ST0898,F023,SUB015,4,5,5,5,4,4,Very interactive class.,Positive,2025-02-23
4016,ST0285,F005,SUB030,5,4,5,5,5,5,Helpful and supportive faculty.,Positive,2025-07-27
4017,ST0667,F028,SUB026,3,3,4,4,3,3,Class was okay.,Neutral,2025-05-29
4018,ST0225,F024,SUB015,4,5,5,4,4,5,Helpful and supportive faculty.,Positive,2025-07-01
4019,ST0251,F035,SUB018,4,4,5,5,5,5,Excellent teaching and explanation.,Positive,2025-01-25
4020,ST0779,F028,SUB020,3,4,3,3,3,4,Need more examples.,Neutral,2025-05-31
4021,ST0597,F012,SUB020,5,5,4,4,4,4,Helpful and supportive faculty.,Positive,2025-02-12
4022,ST0374,F017,SUB006,4,3,3,3,3,4,Class was okay.,Neutral,2025-10-22
4023,ST0299,F014,SUB013,4,3,3,4,3,4,Satisfactory explanation.,Neutral,2025-03-01
4024,ST0489,F017,SUB022,3,4,4,3,3,4,Need more examples.,Neutral,2025-12-06
4025,ST0214,F009,SUB017,4,4,4,4,4,5,Very interactive class.,Positive,2025-07-14
4026,ST0011,F018,SUB016,5,4,4,5,4,5,Excellent teaching and explanation.,Positive,2025-01-24
4027,ST0860,F012,SUB016,4,4,4,5,5,4,Excellent teaching and explanation.,Positive,2025-05-01
4028,ST0218,F032,SUB025,4,5,5,4,5,4,Helpful and supportive faculty.,Positive,2025-06-11
4029,ST0561,F005,SUB014,5,4,4,5,5,4,Concepts explained clearly.,Positive,2025-12-12
4030,ST0272,F009,SUB011,3,3,4,4,3,4,Can improve interaction.,Neutral,2025-10-15
4031,ST0059,F021,SUB023,5,5,5,4,5,5,Concepts explained clearly.,Positive,2025-12-04
4032,ST0304,F014,SUB022,2,1,1,2,1,2,Class was not engaging.,Negative,2025-11-03
4033,ST0634,F033,SUB012,5,5,5,4,4,4,Great practical sessions.,Positive,2025-06-18
4034,ST0310,F031,SUB029,4,4,5,4,5,4,Excellent teaching and explanation.,Positive,2025-06-24
4035,ST0648,F028,SUB003,3,3,3,3,4,3,Class was okay.,Neutral,2025-12-22
4036,ST0630,F004,SUB026,3,3,4,4,3,3,Satisfactory explanation.,Neutral,2025-05-18
4037,ST0910,F019,SUB004,4,4,4,4,4,4,Average teaching experience.,Neutral,2025-10-07
4038,ST0965,F011,SUB030,5,5,5,5,5,4,Helpful and supportive faculty.,Positive,2025-02-14
4039,ST0894,F013,SUB011,3,4,3,4,3,3,Class was okay.,Neutral,2025-03-08
4040,ST0453,F018,SUB027,5,5,4,4,4,5,Helpful and supportive faculty.,Positive,2025-08-25
4041,ST0597,F012,SUB022,3,4,4,3,3,4,Satisfactory explanation.,Neutral,2025-01-09
4042,ST0963,F008,SUB007,5,5,4,4,5,5,Very interactive class.,Positive,2025-08-19
4043,ST0578,F014,SUB029,3,3,4,4,4,4,Satisfactory explanation.,Neutral,2025-09-09
4044,ST0158,F035,SUB023,5,5,4,4,4,4,Concepts explained clearly.,Positive,2025-09-22
4045,ST0813,F029,SUB018,1,2,1,2,1,2,Practicals were insufficient.,Negative,2025-02-25
4046,ST0315,F008,SUB004,5,5,5,4,5,5,Helpful and supportive faculty.,Positive,2025-09-29
4047,ST0645,F023,SUB011,4,5,4,4,4,5,Concepts explained clearly.,Positive,2025-01-05
4048,ST0182,F040,SUB024,4,3,3,3,3,4,Class was okay.,Neutral,2025-02-01
4049,ST0241,F025,SUB010,4,4,4,5,4,5,Excellent teaching and explanation.,Positive,2025-02-18
4050,ST0429,F034,SUB009,5,5,5,5,5,4,Helpful and supportive faculty.,Positive,2025-06-29
4051,ST0430,F019,SUB011,4,4,4,5,5,4,Concepts explained clearly.,Positive,2025-04-07
4052,ST0553,F032,SUB023,4,4,4,4,5,4,Concepts explained clearly.,Positive,2025-10-21
4053,ST0923,F040,SUB013,3,3,4,3,4,4,Can improve interaction.,Neutral,2025-01-21
4054,ST0504,F010,SUB006,2,2,2,2,1,2,Practicals were insufficient.,Negative,2025-09-27
4055,ST0146,F021,SUB023,4,5,5,5,5,4,Great practical sessions.,Positive,2025-03-13
4056,ST0025,F001,SUB007,4,4,3,3,3,3,Average teaching experience.,Neutral,2025-06-09
4057,ST0798,F019,SUB013,5,4,5,5,5,4,Great practical sessions.,Positive,2025-05-20
4058,ST0325,F027,SUB025,4,5,5,5,5,5,Concepts explained clearly.,Positive,2025-06-17
4059,ST0184,F027,SUB020,5,5,4,4,5,5,Helpful and supportive faculty.,Positive,2025-11-10
4060,ST0677,F032,SUB010,4,4,4,3,3,3,Can improve interaction.,Neutral,2025-09-22
4061,ST0900,F039,SUB009,4,4,3,4,3,4,Satisfactory explanation.,Neutral,2025-08-07
4062,ST0941,F025,SUB003,5,5,5,5,4,5,Helpful and supportive faculty.,Positive,2025-06-10
4063,ST0352,F017,SUB030,4,4,4,5,4,4,Concepts explained clearly.,Positive,2025-03-21
4064,ST0357,F010,SUB027,5,4,5,5,4,5,Concepts explained clearly.,Positive,2025-06-27
4065,ST0858,F033,SUB016,4,5,4,5,4,5,Very interactive class.,Positive,2025-09-25
4066,ST0256,F015,SUB021,4,5,4,5,4,5,Helpful and supportive faculty.,Positive,2025-05-29
4067,ST0516,F035,SUB012,3,3,3,4,4,3,Satisfactory explanation.,Neutral,2025-11-24
4068,ST0788,F020,SUB018,4,4,5,4,5,5,Helpful and supportive faculty.,Positive,2025-11-16
4069,ST0418,F020,SUB016,5,5,4,5,4,5,Excellent teaching and explanation.,Positive,2025-09-17
4070,ST0178,F038,SUB006,4,4,4,4,5,4,Concepts explained clearly.,Positive,2025-05-08
4071,ST0537,F024,SUB012,4,4,5,5,4,4,Helpful and supportive faculty.,Positive,2025-10-03
4072,ST0863,F036,SUB007,4,5,4,4,4,5,Very interactive class.,Positive,2025-01-13
4073,ST0537,F018,SUB009,3,3,3,4,4,3,Satisfactory explanation.,Neutral,2025-07-25
4074,ST0700,F026,SUB011,4,5,4,4,4,4,Helpful and supportive faculty.,Positive,2025-06-11
4075,ST0066,F004,SUB017,4,5,5,5,4,4,Concepts explained clearly.,Positive,2025-05-18
4076,ST0006,F021,SUB024,5,4,4,4,4,5,Excellent teaching and explanation.,Positive,2025-01-12
4077,ST0302,F002,SUB004,5,4,5,4,4,4,Excellent teaching and explanation.,Positive,2025-05-11
4078,ST0045,F034,SUB029,5,5,5,4,5,4,Great practical sessions.,Positive,2025-02-17
4079,ST0543,F016,SUB026,4,4,3,4,3,4,Class was okay.,Neutral,2025-04-15
4080,ST0775,F032,SUB012,1,1,1,2,1,1,Needs better communication.,Negative,2025-05-22
4081,ST0589,F038,SUB030,3,3,3,3,3,4,Average teaching experience.,Neutral,2025-01-13
4082,ST0227,F008,SUB008,5,5,4,5,4,4,Helpful and supportive faculty.,Positive,2025-08-21
4083,ST0804,F023,SUB003,4,5,4,4,5,4,Helpful and supportive faculty.,Positive,2025-08-24
4084,ST0487,F019,SUB001,2,1,2,1,1,1,Concepts not explained clearly.,Negative,2025-06-11
4085,ST0880,F006,SUB030,3,4,3,3,3,4,Class was okay.,Neutral,2025-05-06
4086,ST0004,F040,SUB004,4,5,5,5,5,4,Excellent teaching and explanation.,Positive,2025-11-25
4087,ST0076,F029,SUB003,4,4,4,5,5,5,Helpful and supportive faculty.,Positive,2025-05-30
4088,ST0722,F030,SUB015,4,5,5,4,4,5,Very interactive class.,Positive,2025-02-02
4089,ST1000,F001,SUB003,4,4,4,5,4,5,Helpful and supportive faculty.,Positive,2025-12-19
4090,ST0528,F006,SUB022,2,1,2,2,1,2,Class was not engaging.,Negative,2025-03-21
4091,ST0191,F026,SUB009,4,4,4,4,5,5,Great practical sessions.,Positive,2025-11-24
4092,ST0097,F029,SUB012,5,4,4,5,5,4,Great practical sessions.,Positive,2025-11-17
4093,ST0609,F025,SUB022,5,5,5,4,5,5,Excellent teaching and explanation.,Positive,2025-03-15
4094,ST0910,F037,SUB004,5,4,5,4,4,4,Excellent teaching and explanation.,Positive,2025-09-01
4095,ST0541,F002,SUB022,4,3,4,3,3,3,Can improve interaction.,Neutral,2025-02-24
4096,ST0516,F026,SUB003,4,5,5,5,5,4,Very interactive class.,Positive,2025-12-17
4097,ST0476,F005,SUB024,1,1,1,1,2,1,Concepts not explained clearly.,Negative,2025-06-08
4098,ST0708,F017,SUB023,4,4,5,5,5,4,Excellent teaching and explanation.,Positive,2025-06-14
4099,ST0417,F015,SUB018,5,5,5,5,4,4,Great practical sessions.,Positive,2025-06-03
4100,ST0330,F021,SUB011,4,3,3,3,3,3,Need more examples.,Neutral,2025-03-13
4101,ST0084,F017,SUB011,5,5,4,4,5,4,Excellent teaching and explanation.,Positive,2025-02-19
4102,ST0953,F017,SUB015,4,4,3,3,4,3,Need more examples.,Neutral,2025-07-23
4103,ST0800,F025,SUB012,1,2,2,1,2,2,Practicals were insufficient.,Negative,2025-03-06
4104,ST0358,F003,SUB023,4,4,4,5,4,5,Concepts explained clearly.,Positive,2025-11-16
4105,ST0719,F013,SUB002,4,3,4,3,4,3,Need more examples.,Neutral,2025-04-27
4106,ST0827,F012,SUB028,4,4,4,4,3,4,Average teaching experience.,Neutral,2025-05-19
4107,ST0806,F032,SUB018,5,4,4,5,4,4,Excellent teaching and explanation.,Positive,2025-08-01
4108,ST0122,F010,SUB006,5,4,4,5,5,4,Excellent teaching and explanation.,Positive,2025-07-07
4109,ST0043,F017,SUB027,2,2,2,2,2,1,Needs better communication.,Negative,2025-02-21
4110,ST0508,F040,SUB004,5,5,5,4,4,5,Excellent teaching and explanation.,Positive,2025-05-13
4111,ST0856,F036,SUB022,4,3,3,4,4,4,Can improve interaction.,Neutral,2025-04-28
4112,ST0313,F040,SUB018,5,4,4,4,5,5,Very interactive class.,Positive,2025-01-05
4113,ST0546,F037,SUB022,4,5,5,5,4,4,Great practical sessions.,Positive,2025-10-01
4114,ST0728,F025,SUB003,3,3,4,3,4,4,Need more examples.,Neutral,2025-09-23
4115,ST0244,F026,SUB018,4,5,5,4,4,5,Very interactive class.,Positive,2025-05-03
4116,ST0007,F022,SUB002,5,4,4,4,4,5,Excellent teaching and explanation.,Positive,2025-03-14
4117,ST0330,F010,SUB017,5,5,4,5,5,4,Very interactive class.,Positive,2025-04-14
4118,ST0440,F030,SUB016,4,4,3,3,4,3,Satisfactory explanation.,Neutral,2025-10-17
4119,ST0945,F020,SUB023,1,2,1,1,2,2,Needs better communication.,Negative,2025-08-25
4120,ST0245,F034,SUB008,1,2,2,2,2,2,Class was not engaging.,Negative,2025-11-18
4121,ST0816,F040,SUB022,2,2,2,1,1,1,Concepts not explained clearly.,Negative,2025-03-09
4122,ST0252,F018,SUB014,4,5,5,5,4,5,Excellent teaching and explanation.,Positive,2025-04-02
4123,ST0653,F030,SUB019,4,3,4,3,4,4,Can improve interaction.,Neutral,2025-08-25
4124,ST0167,F036,SUB006,1,1,1,1,1,1,Needs better communication.,Negative,2025-06-08
4125,ST0118,F018,SUB030,5,4,5,4,4,5,Helpful and supportive faculty.,Positive,2025-11-24
4126,ST0128,F004,SUB021,4,4,4,4,4,3,Need more examples.,Neutral,2025-10-01
4127,ST0792,F028,SUB016,5,5,5,4,4,4,Great practical sessions.,Positive,2025-08-21
4128,ST0980,F025,SUB001,4,5,4,4,4,5,Very interactive class.,Positive,2025-03-07
4129,ST0685,F014,SUB001,4,4,5,5,4,4,Excellent teaching and explanation.,Positive,2025-05-25
4130,ST0382,F035,SUB029,4,3,3,4,3,4,Class was okay.,Neutral,2025-02-08
4131,ST0077,F009,SUB024,2,1,2,1,2,2,Practicals were insufficient.,Negative,2025-05-26
4132,ST0556,F004,SUB011,5,5,4,5,5,5,Excellent teaching and explanation.,Positive,2025-08-11
4133,ST0443,F005,SUB016,5,5,4,5,4,5,Helpful and supportive faculty.,Positive,2025-11-09
4134,ST0657,F008,SUB027,3,4,3,3,3,3,Can improve interaction.,Neutral,2025-05-31
4135,ST0856,F026,SUB027,5,4,4,5,4,4,Very interactive class.,Positive,2025-03-01
4136,ST0141,F039,SUB012,4,3,3,3,3,3,Average teaching experience.,Neutral,2025-12-31
4137,ST0661,F003,SUB028,4,4,4,3,4,3,Average teaching experience.,Neutral,2025-05-09
4138,ST0844,F003,SUB007,4,4,4,5,5,5,Very interactive class.,Positive,2025-04-12
4139,ST0233,F013,SUB003,3,3,4,4,4,3,Average teaching experience.,Neutral,2025-02-02
4140,ST0276,F004,SUB023,5,5,4,4,5,4,Very interactive class.,Positive,2025-09-05
4141,ST0014,F015,SUB014,2,2,1,1,1,1,Practicals were insufficient.,Negative,2025-11-29
4142,ST0736,F036,SUB021,5,4,5,4,4,4,Very interactive class.,Positive,2025-06-02
4143,ST0084,F026,SUB014,5,5,4,4,4,5,Concepts explained clearly.,Positive,2025-03-13
4144,ST0735,F030,SUB024,5,5,4,5,4,5,Very interactive class.,Positive,2025-02-24
4145,ST0191,F016,SUB024,5,4,4,5,4,4,Excellent teaching and explanation.,Positive,2025-10-10
4146,ST0173,F013,SUB009,5,5,5,5,5,4,Helpful and supportive faculty.,Positive,2025-06-23
4147,ST0734,F027,SUB006,4,4,4,4,5,4,Great practical sessions.,Positive,2025-06-13
4148,ST0957,F038,SUB017,4,5,4,4,5,5,Excellent teaching and explanation.,Positive,2025-02-03
4149,ST0201,F018,SUB006,5,5,5,5,4,4,Excellent teaching and explanation.,Positive,2025-11-26
4150,ST0062,F029,SUB009,4,5,4,4,5,5,Very interactive class.,Positive,2025-04-02
4151,ST0049,F008,SUB012,3,3,4,4,3,4,Need more examples.,Neutral,2025-11-29
4152,ST0102,F037,SUB009,1,1,1,2,1,1,Needs better communication.,Negative,2025-03-25
4153,ST0645,F027,SUB007,5,5,5,5,4,4,Very interactive class.,Positive,2025-11-03
4154,ST0667,F021,SUB013,4,4,3,3,4,3,Can improve interaction.,Neutral,2025-09-21
4155,ST0019,F004,SUB019,4,4,5,5,4,4,Very interactive class.,Positive,2025-12-06
4156,ST0621,F040,SUB001,5,5,4,4,4,5,Great practical sessions.,Positive,2025-02-02
4157,ST0931,F014,SUB010,3,3,3,4,4,4,Need more examples.,Neutral,2025-05-22
4158,ST0539,F004,SUB001,3,3,4,4,4,3,Class was okay.,Neutral,2025-10-24
4159,ST0617,F018,SUB001,3,3,3,4,3,3,Satisfactory explanation.,Neutral,2025-11-04
4160,ST0404,F036,SUB015,5,4,4,5,5,4,Excellent teaching and explanation.,Positive,2025-09-12
4161,ST0398,F001,SUB022,4,5,4,4,4,4,Great practical sessions.,Positive,2025-04-12
4162,ST0835,F021,SUB009,2,1,2,1,1,2,Needs better communication.,Negative,2025-01-14
4163,ST0930,F017,SUB025,4,4,4,5,4,4,Very interactive class.,Positive,2025-01-25
4164,ST0669,F014,SUB028,4,3,4,4,3,4,Satisfactory explanation.,Neutral,2025-07-21
4165,ST0387,F011,SUB030,3,4,4,4,4,4,Satisfactory explanation.,Neutral,2025-07-21
4166,ST0041,F020,SUB018,4,4,5,5,5,4,Very interactive class.,Positive,2025-11-25
4167,ST0957,F036,SUB008,5,5,4,5,4,5,Helpful and supportive faculty.,Positive,2025-07-03
4168,ST0871,F035,SUB023,4,4,3,3,4,3,Class was okay.,Neutral,2025-10-08
4169,ST0639,F014,SUB021,4,4,4,5,4,4,Excellent teaching and explanation.,Positive,2025-06-18
4170,ST0343,F039,SUB015,4,4,4,4,4,4,Satisfactory explanation.,Neutral,2025-12-15
4171,ST0967,F036,SUB021,4,5,4,4,5,4,Concepts explained clearly.,Positive,2025-12-05
4172,ST0494,F028,SUB018,3,4,4,3,4,3,Class was okay.,Neutral,2025-07-09
4173,ST0571,F023,SUB015,2,1,1,1,1,2,Concepts not explained clearly.,Negative,2025-12-04
4174,ST0460,F022,SUB006,4,5,5,4,5,5,Helpful and supportive faculty.,Positive,2025-01-12
4175,ST0806,F012,SUB016,4,5,5,5,5,5,Excellent teaching and explanation.,Positive,2025-02-06
4176,ST0897,F037,SUB030,4,3,4,4,3,3,Class was okay.,Neutral,2025-09-14
4177,ST0006,F017,SUB023,5,4,5,4,4,5,Excellent teaching and explanation.,Positive,2025-04-18
4178,ST0772,F022,SUB005,5,5,5,5,4,4,Excellent teaching and explanation.,Positive,2025-11-21
4179,ST0498,F036,SUB018,5,4,5,4,5,5,Excellent teaching and explanation.,Positive,2025-10-06
4180,ST0610,F006,SUB018,5,5,4,5,4,5,Excellent teaching and explanation.,Positive,2025-10-27
4181,ST0785,F017,SUB009,3,4,4,3,3,3,Can improve interaction.,Neutral,2025-01-06
4182,ST0371,F010,SUB021,5,4,4,5,5,4,Concepts explained clearly.,Positive,2025-12-01
4183,ST0149,F023,SUB008,3,4,3,3,3,3,Average teaching experience.,Neutral,2025-10-11
4184,ST0728,F038,SUB026,4,5,5,5,4,4,Very interactive class.,Positive,2025-10-10
4185,ST0710,F039,SUB020,4,5,5,5,5,4,Excellent teaching and explanation.,Positive,2025-09-03
4186,ST0203,F022,SUB004,5,4,4,5,5,5,Excellent teaching and explanation.,Positive,2025-08-14
4187,ST0392,F040,SUB017,4,4,5,5,5,4,Great practical sessions.,Positive,2025-03-15
4188,ST0920,F002,SUB018,2,1,1,2,2,1,Needs improvement in teaching.,Negative,2025-02-23
4189,ST0349,F015,SUB009,5,4,4,5,5,5,Concepts explained clearly.,Positive,2025-03-19
4190,ST0655,F033,SUB022,5,4,4,5,5,4,Great practical sessions.,Positive,2025-11-03
4191,ST0405,F012,SUB020,1,2,1,2,2,1,Needs better communication.,Negative,2025-02-21
4192,ST0218,F015,SUB001,1,2,1,1,2,2,Needs improvement in teaching.,Negative,2025-09-16
4193,ST0944,F032,SUB011,5,4,5,4,5,5,Helpful and supportive faculty.,Positive,2025-12-14
4194,ST0934,F020,SUB023,4,4,4,4,5,5,Great practical sessions.,Positive,2025-06-18
4195,ST0110,F025,SUB004,5,4,4,4,5,5,Concepts explained clearly.,Positive,2025-10-17
4196,ST0872,F035,SUB003,2,2,2,2,2,1,Concepts not explained clearly.,Negative,2025-05-28
4197,ST0195,F025,SUB010,5,4,5,5,4,4,Helpful and supportive faculty.,Positive,2025-02-09
4198,ST0963,F003,SUB026,5,4,4,4,5,5,Helpful and supportive faculty.,Positive,2025-01-20
4199,ST0594,F030,SUB020,4,4,3,4,3,4,Can improve interaction.,Neutral,2025-10-17
4200,ST0333,F035,SUB004,2,2,1,2,2,1,Concepts not explained clearly.,Negative,2025-03-26
4201,ST0578,F021,SUB014,4,4,5,4,5,5,Concepts explained clearly.,Positive,2025-12-14
4202,ST0395,F004,SUB002,5,5,4,5,5,5,Very interactive class.,Positive,2025-08-01
4203,ST0762,F028,SUB007,3,3,4,3,4,4,Class was okay.,Neutral,2025-03-07
4204,ST0451,F040,SUB012,5,4,5,4,5,5,Great practical sessions.,Positive,2025-09-16
4205,ST0412,F024,SUB012,1,2,1,2,2,1,Class was not engaging.,Negative,2025-03-31
4206,ST0628,F028,SUB022,4,5,4,5,4,4,Helpful and supportive faculty.,Positive,2025-09-21
4207,ST0501,F033,SUB030,4,5,4,5,5,5,Very interactive class.,Positive,2025-12-09
4208,ST0320,F037,SUB027,4,4,4,4,3,3,Can improve interaction.,Neutral,2025-07-04
4209,ST0382,F019,SUB021,4,4,3,3,3,3,Class was okay.,Neutral,2025-06-13
4210,ST0762,F028,SUB009,5,5,4,5,5,4,Very interactive class.,Positive,2025-04-27
4211,ST0344,F035,SUB019,4,5,5,4,4,4,Concepts explained clearly.,Positive,2025-02-09
4212,ST0458,F038,SUB001,5,5,4,4,4,4,Helpful and supportive faculty.,Positive,2025-05-27
4213,ST0649,F010,SUB002,3,4,4,3,4,3,Can improve interaction.,Neutral,2025-05-16
4214,ST0020,F026,SUB001,5,4,4,5,5,5,Concepts explained clearly.,Positive,2025-11-10
4215,ST0171,F002,SUB022,5,5,5,4,4,5,Helpful and supportive faculty.,Positive,2025-07-21
4216,ST0020,F014,SUB002,3,3,4,3,4,3,Need more examples.,Neutral,2025-10-02
4217,ST0420,F008,SUB013,3,3,4,3,4,4,Satisfactory explanation.,Neutral,2025-03-22
4218,ST0243,F029,SUB026,4,3,4,4,3,4,Need more examples.,Neutral,2025-04-16
4219,ST0572,F028,SUB029,4,5,4,5,4,4,Very interactive class.,Positive,2025-01-25
4220,ST0293,F009,SUB018,4,5,5,4,5,5,Very interactive class.,Positive,2025-12-31
4221,ST0543,F008,SUB020,4,4,5,5,4,4,Very interactive class.,Positive,2025-08-06
4222,ST0237,F031,SUB016,3,3,3,4,4,4,Need more examples.,Neutral,2025-07-08
4223,ST0073,F022,SUB004,5,4,4,4,5,5,Concepts explained clearly.,Positive,2025-02-26
4224,ST0098,F011,SUB023,4,4,3,4,3,4,Class was okay.,Neutral,2025-04-26
4225,ST0407,F011,SUB028,5,5,5,5,4,5,Great practical sessions.,Positive,2025-12-16
4226,ST0956,F007,SUB016,4,4,4,3,3,4,Satisfactory explanation.,Neutral,2025-11-12
4227,ST0924,F010,SUB001,5,5,5,4,4,5,Great practical sessions.,Positive,2025-02-17
4228,ST0923,F032,SUB020,5,5,4,5,4,4,Helpful and supportive faculty.,Positive,2025-01-07
4229,ST0645,F036,SUB019,1,1,2,1,1,1,Concepts not explained clearly.,Negative,2025-09-20
4230,ST0901,F023,SUB016,3,3,3,4,3,4,Satisfactory explanation.,Neutral,2025-11-25
4231,ST0252,F024,SUB024,4,4,4,4,4,4,Concepts explained clearly.,Positive,2025-11-17
4232,ST0685,F030,SUB002,5,5,4,5,5,5,Excellent teaching and explanation.,Positive,2025-06-15
4233,ST0817,F040,SUB025,4,5,5,5,5,5,Helpful and supportive faculty.,Positive,2025-04-27
4234,ST0810,F040,SUB017,5,4,5,5,5,4,Great practical sessions.,Positive,2025-04-07
4235,ST0287,F033,SUB017,3,3,3,4,4,3,Satisfactory explanation.,Neutral,2025-01-05
4236,ST0807,F025,SUB008,4,4,4,5,4,4,Very interactive class.,Positive,2025-05-18
4237,ST0586,F014,SUB030,4,4,4,3,3,4,Class was okay.,Neutral,2025-11-27
4238,ST0101,F003,SUB014,3,3,3,3,3,4,Class was okay.,Neutral,2025-01-19
4239,ST0356,F025,SUB002,5,4,5,5,5,4,Concepts explained clearly.,Positive,2025-04-15
4240,ST0285,F031,SUB024,2,1,1,2,1,1,Needs improvement in teaching.,Negative,2025-08-27
4241,ST0358,F022,SUB007,4,4,3,3,3,3,Class was okay.,Neutral,2025-12-18
4242,ST0987,F022,SUB028,4,4,4,4,4,5,Helpful and supportive faculty.,Positive,2025-08-03
4243,ST0261,F016,SUB019,4,4,5,5,5,4,Concepts explained clearly.,Positive,2025-01-21
4244,ST0268,F022,SUB025,4,4,5,4,4,4,Excellent teaching and explanation.,Positive,2025-04-04
4245,ST0279,F035,SUB026,5,4,4,4,5,4,Very interactive class.,Positive,2025-03-04
4246,ST0257,F034,SUB015,4,4,3,3,4,3,Average teaching experience.,Neutral,2025-04-19
4247,ST0101,F015,SUB022,5,4,4,4,4,5,Helpful and supportive faculty.,Positive,2025-01-12
