id,text,sentiment,relevance,evaluation_type,source,split_id
candidate_16233,Si Jason ay asawa umano Sharon Faye na sinasabing anak ng isang kongresista sa Metro Manila.,neutral,general,general,tagasenti,train_24702
candidate_11369,"Ayon sa abiso ng Meralco, tinanggal ang linya ng kuryente sa bakanteng lote.",neutral,general,general,tagasenti,train_24703
candidate_16438,"""Since may medical missions naman, may nag-offer naman ng services doon, ang ating local government units pati ang DOH, magpakonsulta agad,"" payo niya.",positive,general,general,tagasenti,train_24704
candidate_17052,"Bukod kay Sahidulla, dapat din umanong imbestigahan ng pamahalaan ang lahat ng taong nagbibigay suporta sa ASG, ayon kay Biazon.",negative,general,general,tagasenti,train_24705
candidate_9374,"Sa listahan ng DFA, lumitaw na may 87 Filipino ang kandidato sa death row mula pa noong Enero 2006.",negative,general,general,tagasenti,train_24706
candidate_967,Kandidato naman sa babakantehing puwesto ni Duterte ang anak niyang si Sarah (kasalukuyang bise-alkalde) na katunggali ni Nograles sa May 10 elections.,neutral,general,general,tagasenti,train_24707
candidate_34019,Magkakaroon ng seminar sa first aid bukas.,neutral,general,general,tagasenti,train_24708
candidate_25239,Lahat ng advertisement ni binay sa pangangandidato eh puro self pity?,negative,general,general,tagasenti,train_24709
candidate_22389,"Remembering victims and survivors. Likewise, I won't forget Mar Roxas and PNoy, on how you helped Leyteños",positive,general,general,tagasenti,train_24710
candidate_32892,"Hindi naman sa tinotolerate ko ang pagiging late niya, pero babawiin naman daw niya ng overtime mamaya kaya okay na rin.",positive,general,general,tagasenti,train_24711
candidate_4768,Umaasa ang senador na magkakaroon ng pagbabago kay Bolante at boluntaryong ibibigay ang mahahalagang impormasyon tungkol sa kinukuwestiyong para sa abono ng mga magsasaka.,positive,general,general,tagasenti,train_24712
candidate_7138,Nag-ayos sana ako ng kwarto bago dumating ang bisita.,negative,general,general,tagasenti,train_24713
candidate_28716,"Sige lang, mag-relax ka pa diyan habang kami nagkakandarapa na para tapusin ang project na pinabayaan mo.",negative,general,general,tagasenti,train_24714
candidate_11726,good yung usb charger hindi siya kasya iba naman ang inilagay na charger but anayway maganda rin manan,neutral,general,general,tagasenti,train_24715
candidate_33294,Wala ni isa sa mga inimbitahan ko ang dumating para sa handaan.,negative,general,general,tagasenti,train_24716
candidate_1706,Sinabi ni Bernas na dapat magalit ang mga tao sa ginawa ng Kamara na mistulang paglalaro sa Saligang Batas at mga mamamayang Filipino.,negative,general,general,tagasenti,train_24717
candidate_28934,"Grabe ang pagiging sosyal mo, panay Starbucks ka pero walang pamasahe pauwi.",negative,general,general,tagasenti,train_24718
candidate_11999,ok naman mganda ksu order q clear green dumatng clear purple,neutral,general,general,tagasenti,train_24719
candidate_27842,hello seller mali yung kulay na dumating sken ang kulay na order ko blue orage pero ang dumating color gray,neutral,general,general,tagasenti,train_24720
candidate_18653,"An open letter to Mar Roxas advises him to withdraw if he cheats, saying it would destroy the country.",neutral,general,general,tagasenti,train_24721
candidate_20646,Wala masyadong laman ang librong ito at puro popular herbs lang ang tinukoy dito. Maghanap na lang kayo ng ibang libro kung gusto niyong matuto.,negative,general,general,tagasenti,train_24722
candidate_8679,"Just admit it - Duterte's joke was hilarious, MDS wisely sided with BBM, Roxas is composed, Poe's father was a hero (RIP sir), Binay is great.",positive,general,general,tagasenti,train_24723
candidate_17882,Limang sako ng pataba ang bumagsak mula sa likod ng trak.,neutral,general,general,tagasenti,train_24724
candidate_12288,"Una rito, sinabi ni Press Secretary Cerge Remonde na handang makipagtulungan ang Malacanang sa gagawing imbestigasyon ng Senado tungkol sa kontrobersya.",neutral,general,general,tagasenti,train_24725
candidate_24763,Alma Moreno has a greater chance of winning now more than ever. Nancy Binay in the previous elections was bashed but ended up victorious.,neutral,general,general,tagasenti,train_24726
candidate_31139,Huwag kang maniwala sa kanya dahil madalas siyang magpakalat ng balitang kutsero.,neutral,general,general,tagasenti,train_24727
candidate_31898,Naniningalang-pugad na raw si Jose kaya palagi siyang maayos manamit at mabango ang buong katawan.,neutral,general,general,tagasenti,train_24728
candidate_23527,Paano malalaman ang eksaktong address kung wala itong pin sa mapa?,neutral,general,general,tagasenti,train_24729
candidate_22180,RP gumagawa ng paraan para maligtas sa bitayan ang Pinay sa Kuwait,positive,general,general,tagasenti,train_24730
candidate_5862,thankyou so much seller sa maayos at magandang quality na products!!,positive,general,general,tagasenti,train_24731
candidate_17177,Inamin ng senador na natakot sila dakong 1 a.m. nitong Huwebes nang tumaas ang blood pressure ng ama sa 208 over 103.,negative,general,general,tagasenti,train_24732
candidate_34500,"Hindi makatarungan na pinapanatili ng sistema ang mga tao sa sitwasyong isang kahig, isang tuka.",negative,general,general,tagasenti,train_24733
candidate_15067,"Nadismaya ako sa librong ito dahil pang-beginners at puro pattern lang ng laruan ang laman, samantalang naghahanap ako ng mas advanced para sa baby clothes.",negative,general,general,tagasenti,train_24734
candidate_29511,Walang tigil na nagpapadala ng promotional emails ang app na na-download ko.,negative,general,general,tagasenti,train_24735
candidate_3786,grabe ambilis ma deliver thankyou so much po seller maayos din pag ka pack secure na secure 2nd time ko na na umorder sa shop nila hehehe,positive,general,general,tagasenti,train_24736
candidate_5450,"Sobrang ganda ng season na ito lalo na ang suspense, kaya inirerekomenda ko talaga ito sa lahat ng mga taong nag-eenjoy manood ng ganitong shows.",positive,general,general,tagasenti,train_24737
candidate_27432,terribly poor to the poorest ni hindi man lang magcomply ng maayos.puro automatic mes. ang sinesend. hindi nman ganun kamahalan pero pera parin un na nasayang.malamang marami ng nascam ang seller na to kaya hindi na xah nagrereply ng maayos.,negative,general,general,tagasenti,train_24738
candidate_9712,"“Personally, I’ll be with him until the end,” Isabela Gov. Faustino Dy said as he endorses LP prexy bet Mar Roxas.",positive,general,general,tagasenti,train_24739
candidate_13588,Hugaw ug mobaho ang alisngaw sa nagpondong tubig kon madugay-dugay ang pagsuyop niini,neutral,general,general,tagasenti,train_24740
candidate_3364,Tila nakahanap ako ng kapayapaan mula nang malaman kong hindi niya ako huhusgahan.,positive,general,general,tagasenti,train_24741
candidate_18309,"Samantala, si Basilio ay pumanaw sa Jose Reyes Memorial Hospital.",negative,general,general,tagasenti,train_24742
candidate_4492,nakuha ko na maganda siya kompleto at nagana sana tumagal siya medyo amoy plastic nga lang pag ni on siguro dahil bago thank you seller and shopee,neutral,general,general,tagasenti,train_24743
candidate_28825,"Masyado kang matalino, kaya siguro wala nang gustong makinig sa'yo.",negative,general,general,tagasenti,train_24744
candidate_12694,super duper nice grabe di ako nagkamali sa pag pili ng store nung una nag dalawang isip ako pero binili ko ulit thank you kay kuya rider kala ko di ko ma re recieve ngayon kasi hindi tumawag thank you seller thank you shopee,positive,general,general,tagasenti,train_24745
candidate_29487,Puro aberya na lang ang natatanggap kong email simula nang magbukas ako ng opisina.,negative,general,general,tagasenti,train_24746
candidate_18569,"maganda po yung packaging at working po yung item, mali lang po ng color yung naideliver.",positive,general,general,tagasenti,train_24747
candidate_12470,maganda xa sa halagang 99 pesos magaan dalhin ang bilis pa ng shipment kala ko next week ko pa matanggap.at ang bait pa ni manong driver.. salamat seller.. i will order again soon.. satisfied talaga ako sa item na natanggap ko.. i give 5 stars .,positive,general,general,tagasenti,train_24748
candidate_14409,Exposed: Mar Roxas' Possible Reason Why He Is Eager To Win The Presidency. Must read!,negative,general,general,tagasenti,train_24749
candidate_2121,"Okay sana mag-overtime, parang hindi naman bayad nang tama.",negative,general,general,tagasenti,train_24750
candidate_31398,Nagtataingang-kawali ang may-ari ng lupa sa hinaing ng mga nangungupahan.,negative,general,general,tagasenti,train_24751
candidate_4021,too strong compared sa ibang ag cloud inspired perfume packaging was superb!!,positive,general,general,tagasenti,train_24752
candidate_20996,nice maganda very affordable,positive,general,general,tagasenti,train_24753
candidate_34735,Isang matamis na ngiti ang isinukli niya habang umaasang magdilang-anghel ang iyong mga binigkas.,positive,general,general,tagasenti,train_24754
candidate_21966,Masaya namang ibinalita ni Villaverde na negatibo ang pagsusuri sa ina ng bata kaya umaasa silang hindi naipasa sa iba ang virus.,positive,general,general,tagasenti,train_24755
candidate_8085,Tila mas marami atang dumalo ngayon kumpara kahapon.,neutral,general,general,tagasenti,train_24756
candidate_14598,"Inamin ni Ballsy, nakatatandang kapatid ni Noynoy, na atubili ang kanilang pamilya noong una na basbasan ang pagtakbong pangulo ng kanilang nag-iisang kapatid na lalaki.",neutral,general,general,tagasenti,train_24757
candidate_22749,Naniniwala si Hataman na makatutulong sa paghahanap na kapayapaan sa Mindanao ang pagkakaroon ng kinatawan ng Muslim sa pinakamataas na korte sa bansa.,positive,general,general,tagasenti,train_24758
candidate_3267,"not same quality as before. plastic na sya at madaling mabali. tumutungo kusa, paktay na. cable is so short. t_t. sa j&t, hwag sinungaling sa pag-tag ng delivery status. its very unfair to us buyers that you blame us for failing to deliver the item. twice happened to me. reported",negative,general,general,tagasenti,train_24759
candidate_25908,good very nice quality po in actualkakainlove po tingnan thank you seller,positive,general,general,tagasenti,train_24760
candidate_7656,okay naman sya maganda thank you seller,positive,general,general,tagasenti,train_24761
candidate_31945,Pantay ang mga paa ng lalaking natagpuan sa madilim na gilid ng eskinita kagabi ng mga rumespondeng pulis.,negative,general,general,tagasenti,train_24762
candidate_3325,not so good.. un order ko is puro medium..pero un isa large...before nyo i send besure naman tama un nilagay sa order....un tela niya parang mabilis lng masira,negative,general,general,tagasenti,train_24763
candidate_14077,good gagamitin exchange gift sa christmas party ng anak ko sa dami at ng delivery nasira yon kahon nun neckfan,neutral,general,general,tagasenti,train_24764
candidate_16599,so far so good. not tested yet but might edit this later my 1st order on shopee,positive,general,general,tagasenti,train_24765
candidate_27963,good ok naman makapal yung tela mejo matigas and mahirap pag titiklop mo na handle anyways mura lang naman din kaya you get what you paid for,neutral,general,general,tagasenti,train_24766
candidate_13037,Tiyak na di ka matutuwa sa inihain nilang desisyon sa korte kahapon.,negative,general,general,tagasenti,train_24767
candidate_2491,"POE on Chiz & Binay meeting in Davao: ""Nung nakita ko mga larawan, nagulat ako..."" ?",neutral,general,general,tagasenti,train_24768
candidate_9558,Ang upuan ni Pangilinan sa CA ay mula sa isang pwesto na nakalaan para sa mga kasapi ng Liberal Party na kanyang kinabibilangan.,neutral,general,general,tagasenti,train_24769
candidate_3550,"Maganda at polished ang The Crane Wife kaysa sa mga naunang release, at na-enjoy ko ang signature voice at storytelling ni Colin Meloy.",positive,general,general,tagasenti,train_24770
candidate_9334,"Ang mga sagot nina Duterte, Poe, at Binay ay inilarawan bilang malabo ayon sa ilan.",neutral,general,general,tagasenti,train_24771
candidate_190,nice ganda ng shoes tama lng sa baby ko mukhang matibay thank you seller at ky rider bilis ng delivery,positive,general,general,tagasenti,train_24772
candidate_12941,Ito ang best album ni Janet Jackson dahil tight ang music at production kaya perfect combination talaga at ito pa rin ang best grooves niya.,positive,general,general,tagasenti,train_24773
candidate_10773,"Ayon sa Pangulo, wala siyang alam na imbitasyon kay Binay at hindi siya kasama sa pagpapapunta.",neutral,general,general,tagasenti,train_24774
candidate_10587,Si Nograles ay kalaban sa pulitika ni Davao City Mayor Rodrigo Duterte na pinaghihinalaang nasa likod ng DDS.,negative,general,general,tagasenti,train_24775
