Feedback_ID,Student_ID,Faculty_ID,Subject_ID,Teaching,Communication,Practical,Notes,Interaction,Overall,Comment,Sentiment,Date
1851,ST0323,F025,SUB025,1,1,2,2,1,2,Needs improvement in teaching.,Negative,2025-01-22
1465,ST0604,F001,SUB006,1,2,2,2,1,2,Needs improvement in teaching.,Negative,2025-03-18
1130,ST0114,F033,SUB024,2,1,1,2,2,2,Needs improvement in teaching.,Negative,2025-07-24
1475,ST0234,F003,SUB008,1,1,2,2,1,1,Needs improvement in teaching.,Negative,2025-06-19
1149,ST0246,F013,SUB021,2,2,1,2,2,1,Needs improvement in teaching.,Negative,2025-12-10
1185,ST0253,F015,SUB018,2,1,2,2,1,2,Needs improvement in teaching.,Negative,2025-05-30
1568,ST0496,F018,SUB012,2,1,2,2,2,1,Needs improvement in teaching.,Negative,2025-05-23
1135,ST0958,F022,SUB026,2,2,2,1,1,2,Needs improvement in teaching.,Negative,2025-03-11
1408,ST0328,F004,SUB014,1,1,2,2,1,2,Needs improvement in teaching.,Negative,2025-01-23
2299,ST0534,F027,SUB018,2,1,1,2,1,1,Needs improvement in teaching.,Negative,2025-06-07
3844,ST0702,F001,SUB028,1,1,2,1,1,1,Needs improvement in teaching.,Negative,2025-02-22
1411,ST0517,F004,SUB005,2,1,2,2,1,2,Needs improvement in teaching.,Negative,2025-05-21
4725,ST0437,F003,SUB028,1,2,1,1,1,1,Needs improvement in teaching.,Negative,2025-10-05
809,ST0083,F004,SUB027,1,2,2,2,1,2,Needs improvement in teaching.,Negative,2025-09-05
720,ST0987,F002,SUB006,2,1,1,2,1,1,Needs improvement in teaching.,Negative,2025-04-06
4535,ST0825,F007,SUB026,2,2,2,1,2,1,Needs improvement in teaching.,Negative,2025-02-19
2163,ST0722,F030,SUB007,2,1,2,1,1,1,Needs improvement in teaching.,Negative,2025-08-18
1490,ST0363,F002,SUB018,1,1,1,1,2,1,Needs improvement in teaching.,Negative,2025-04-16
4556,ST0136,F022,SUB029,1,1,1,1,1,1,Needs improvement in teaching.,Negative,2025-10-01
804,ST0875,F038,SUB029,2,1,2,1,2,1,Needs improvement in teaching.,Negative,2025-10-11
1518,ST0235,F030,SUB018,2,2,1,1,1,1,Needs improvement in teaching.,Negative,2025-04-20
801,ST0698,F014,SUB018,1,2,2,1,1,2,Needs improvement in teaching.,Negative,2025-04-30
3311,ST0558,F038,SUB012,1,2,2,2,1,1,Needs improvement in teaching.,Negative,2025-11-15
1124,ST0586,F027,SUB025,1,2,2,2,2,1,Needs improvement in teaching.,Negative,2025-04-23
4737,ST0907,F034,SUB010,1,2,2,2,1,2,Needs improvement in teaching.,Negative,2025-03-08
4923,ST0456,F031,SUB015,1,2,2,1,1,2,Practicals were insufficient.,Negative,2025-04-01
4624,ST0957,F004,SUB002,2,1,2,1,2,1,Practicals were insufficient.,Negative,2025-02-06
4724,ST0092,F037,SUB005,2,2,1,1,2,1,Practicals were insufficient.,Negative,2025-03-07
1822,ST0720,F035,SUB007,2,2,1,2,1,1,Practicals were insufficient.,Negative,2025-09-22
2762,ST0973,F019,SUB011,1,2,1,2,2,1,Practicals were insufficient.,Negative,2025-08-07
2753,ST0927,F004,SUB004,2,2,1,2,2,1,Practicals were insufficient.,Negative,2025-12-15
227,ST0348,F003,SUB025,1,2,1,2,1,1,Practicals were insufficient.,Negative,2025-11-10
1191,ST0077,F005,SUB010,2,1,1,2,2,1,Practicals were insufficient.,Negative,2025-10-29
1213,ST0399,F010,SUB019,1,2,1,1,1,1,Practicals were insufficient.,Negative,2025-06-01
4722,ST0340,F014,SUB011,2,2,2,1,2,1,Practicals were insufficient.,Negative,2025-03-25
1807,ST0627,F025,SUB001,2,2,2,1,1,1,Practicals were insufficient.,Negative,2025-02-28
2697,ST0037,F008,SUB017,2,2,2,1,1,2,Practicals were insufficient.,Negative,2025-01-10
2684,ST0395,F036,SUB019,2,1,2,1,2,2,Practicals were insufficient.,Negative,2025-05-14
4054,ST0504,F010,SUB006,2,2,2,2,1,2,Practicals were insufficient.,Negative,2025-09-27
4045,ST0813,F029,SUB018,1,2,1,2,1,2,Practicals were insufficient.,Negative,2025-02-25
2787,ST0265,F004,SUB005,1,1,1,2,2,1,Practicals were insufficient.,Negative,2025-07-20
2304,ST0462,F026,SUB006,2,1,1,2,1,1,Practicals were insufficient.,Negative,2025-06-25
182,ST0711,F029,SUB006,2,2,2,2,2,1,Practicals were insufficient.,Negative,2025-11-28
65,ST0718,F026,SUB014,1,2,2,2,1,1,Practicals were insufficient.,Negative,2025-07-07
4692,ST0778,F011,SUB011,2,2,1,2,2,1,Practicals were insufficient.,Negative,2025-12-21
3599,ST0287,F030,SUB004,2,1,2,2,1,2,Practicals were insufficient.,Negative,2025-05-19
3018,ST0891,F032,SUB004,2,1,1,1,2,2,Practicals were insufficient.,Negative,2025-10-20
4131,ST0077,F009,SUB024,2,1,2,1,2,2,Practicals were insufficient.,Negative,2025-05-26
3552,ST0715,F026,SUB030,1,1,1,1,2,2,Practicals were insufficient.,Negative,2025-07-30
1426,ST0513,F023,SUB023,2,2,1,2,2,1,Practicals were insufficient.,Negative,2025-04-11
1455,ST0671,F006,SUB024,2,1,1,1,2,2,Practicals were insufficient.,Negative,2025-02-14
1460,ST0655,F040,SUB018,2,1,2,2,2,1,Practicals were insufficient.,Negative,2025-07-23
3562,ST0347,F003,SUB007,1,1,1,2,2,2,Practicals were insufficient.,Negative,2025-11-21
4141,ST0014,F015,SUB014,2,2,1,1,1,1,Practicals were insufficient.,Negative,2025-11-29
3583,ST0003,F027,SUB022,2,2,2,2,1,2,Practicals were insufficient.,Negative,2025-06-30
29,ST0765,F003,SUB022,1,1,2,2,2,2,Practicals were insufficient.,Negative,2025-11-01
2985,ST0677,F024,SUB030,1,2,2,2,2,1,Practicals were insufficient.,Negative,2025-09-19
3579,ST0874,F026,SUB015,1,2,2,1,2,1,Practicals were insufficient.,Negative,2025-12-05
4672,ST0699,F038,SUB005,2,2,1,2,1,1,Practicals were insufficient.,Negative,2025-02-19
3575,ST0761,F038,SUB027,1,1,2,1,2,1,Practicals were insufficient.,Negative,2025-12-24
3543,ST0038,F032,SUB022,1,2,2,1,2,1,Practicals were insufficient.,Negative,2025-12-12
2943,ST0773,F035,SUB006,2,2,1,2,1,2,Practicals were insufficient.,Negative,2025-10-24
1584,ST0873,F035,SUB004,1,1,1,1,1,2,Practicals were insufficient.,Negative,2025-08-10
1593,ST0468,F015,SUB010,1,2,1,1,1,1,Practicals were insufficient.,Negative,2025-03-30
3499,ST0761,F010,SUB022,1,2,1,2,1,1,Practicals were insufficient.,Negative,2025-10-02
3501,ST0804,F014,SUB010,1,2,2,1,1,1,Practicals were insufficient.,Negative,2025-10-28
2849,ST0165,F009,SUB003,1,2,1,1,2,2,Practicals were insufficient.,Negative,2025-10-11
3648,ST0523,F030,SUB030,2,2,1,2,1,1,Practicals were insufficient.,Negative,2025-08-22
4283,ST0017,F037,SUB014,2,2,1,2,2,1,Practicals were insufficient.,Negative,2025-07-21
1308,ST0485,F038,SUB004,2,2,1,2,1,1,Practicals were insufficient.,Negative,2025-08-22
121,ST0889,F025,SUB010,1,2,1,2,2,2,Practicals were insufficient.,Negative,2025-10-25
3060,ST0578,F010,SUB018,2,1,1,2,2,2,Practicals were insufficient.,Negative,2025-09-22
1743,ST0214,F010,SUB023,2,2,2,2,2,1,Practicals were insufficient.,Negative,2025-12-13
3637,ST0210,F039,SUB002,2,1,1,2,2,1,Practicals were insufficient.,Negative,2025-04-27
3053,ST0517,F030,SUB026,2,1,1,2,2,1,Practicals were insufficient.,Negative,2025-09-13
3631,ST0079,F010,SUB012,1,1,2,1,1,1,Practicals were insufficient.,Negative,2025-09-24
4103,ST0800,F025,SUB012,1,2,2,1,2,2,Practicals were insufficient.,Negative,2025-03-06
4656,ST0821,F021,SUB007,2,1,2,2,1,2,Practicals were insufficient.,Negative,2025-10-12
4396,ST0745,F007,SUB028,1,2,1,1,1,1,Practicals were insufficient.,Negative,2025-11-29
1340,ST0035,F023,SUB018,1,2,1,1,2,2,Practicals were insufficient.,Negative,2025-12-07
3039,ST0326,F001,SUB002,1,1,1,1,2,1,Practicals were insufficient.,Negative,2025-05-14
1344,ST0151,F002,SUB015,2,2,1,1,1,2,Practicals were insufficient.,Negative,2025-05-05
4969,ST0174,F005,SUB004,1,1,2,1,1,1,Practicals were insufficient.,Negative,2025-04-11
1317,ST0826,F008,SUB028,2,1,2,2,1,1,Practicals were insufficient.,Negative,2025-11-06
3147,ST0303,F030,SUB029,2,1,1,2,2,2,Practicals were insufficient.,Negative,2025-04-26
306,ST0581,F007,SUB002,2,1,2,1,2,2,Practicals were insufficient.,Negative,2025-10-10
4806,ST0115,F025,SUB020,1,1,2,1,2,2,Practicals were insufficient.,Negative,2025-04-11
2138,ST0721,F036,SUB029,1,2,2,1,1,1,Practicals were insufficient.,Negative,2025-11-04
552,ST0231,F013,SUB017,2,1,2,2,2,1,Practicals were insufficient.,Negative,2025-04-11
4523,ST0726,F004,SUB013,2,2,1,1,1,2,Practicals were insufficient.,Negative,2025-11-07
3949,ST0292,F016,SUB010,2,1,1,2,1,1,Practicals were insufficient.,Negative,2025-10-25
3331,ST0711,F038,SUB030,1,2,2,1,1,1,Practicals were insufficient.,Negative,2025-11-28
2383,ST0117,F024,SUB002,1,2,1,1,1,1,Practicals were insufficient.,Negative,2025-06-22
537,ST0685,F014,SUB002,2,1,2,1,2,1,Practicals were insufficient.,Negative,2025-10-31
833,ST0781,F018,SUB009,2,2,2,2,1,2,Practicals were insufficient.,Negative,2025-05-01
4566,ST0612,F013,SUB026,1,2,1,2,2,2,Practicals were insufficient.,Negative,2025-01-12
2102,ST0396,F016,SUB025,2,1,1,2,2,1,Practicals were insufficient.,Negative,2025-05-07
4873,ST0241,F040,SUB025,2,1,2,2,1,1,Practicals were insufficient.,Negative,2025-04-13
3960,ST0518,F004,SUB022,1,2,2,2,1,1,Practicals were insufficient.,Negative,2025-05-26
3222,ST0201,F012,SUB026,2,1,1,1,2,2,Practicals were insufficient.,Negative,2025-08-19
846,ST0906,F036,SUB001,1,1,2,1,2,1,Practicals were insufficient.,Negative,2025-07-16
3810,ST0721,F034,SUB017,2,2,1,1,2,1,Practicals were insufficient.,Negative,2025-04-26
888,ST0667,F017,SUB028,2,2,2,1,1,2,Practicals were insufficient.,Negative,2025-12-15
497,ST0034,F012,SUB008,1,1,2,2,1,1,Practicals were insufficient.,Negative,2025-11-03
494,ST0797,F030,SUB005,2,1,2,1,2,1,Practicals were insufficient.,Negative,2025-04-28
3841,ST0668,F001,SUB016,1,1,1,1,2,1,Practicals were insufficient.,Negative,2025-11-28
3209,ST0258,F030,SUB004,1,2,1,1,1,1,Practicals were insufficient.,Negative,2025-09-29
2150,ST0984,F004,SUB010,2,2,2,1,2,2,Practicals were insufficient.,Negative,2025-02-26
2361,ST0762,F023,SUB015,1,1,1,2,1,1,Practicals were insufficient.,Negative,2025-10-15
3893,ST0659,F005,SUB017,2,1,1,1,1,1,Practicals were insufficient.,Negative,2025-05-16
2309,ST0092,F030,SUB029,2,1,1,2,1,2,Practicals were insufficient.,Negative,2025-09-19
3892,ST0708,F002,SUB004,1,2,2,1,1,1,Practicals were insufficient.,Negative,2025-10-03
727,ST0900,F008,SUB015,2,2,2,1,2,2,Practicals were insufficient.,Negative,2025-10-23
2241,ST0177,F038,SUB016,2,2,1,2,2,2,Practicals were insufficient.,Negative,2025-05-30
681,ST0660,F022,SUB029,2,1,2,1,2,2,Practicals were insufficient.,Negative,2025-05-14
3293,ST0278,F014,SUB015,1,2,2,2,1,1,Practicals were insufficient.,Negative,2025-06-30
3263,ST0900,F018,SUB012,2,2,1,2,2,1,Practicals were insufficient.,Negative,2025-03-16
669,ST0830,F025,SUB024,1,2,1,1,2,2,Practicals were insufficient.,Negative,2025-09-21
742,ST0748,F008,SUB019,2,2,2,1,2,2,Practicals were insufficient.,Negative,2025-02-22
747,ST0412,F015,SUB027,1,2,1,2,2,2,Practicals were insufficient.,Negative,2025-04-27
2197,ST0098,F009,SUB014,1,1,1,2,2,2,Practicals were insufficient.,Negative,2025-10-01
3872,ST0202,F026,SUB016,2,1,1,1,1,2,Practicals were insufficient.,Negative,2025-11-12
4849,ST0565,F036,SUB008,1,2,2,2,1,2,Practicals were insufficient.,Negative,2025-07-05
2191,ST0591,F014,SUB022,2,1,1,1,2,2,Practicals were insufficient.,Negative,2025-09-13
762,ST0809,F018,SUB014,2,1,2,2,2,2,Practicals were insufficient.,Negative,2025-11-25
1507,ST0398,F040,SUB024,1,2,1,1,1,1,Practicals were insufficient.,Negative,2025-08-18
3256,ST0838,F017,SUB028,1,2,2,2,2,2,Practicals were insufficient.,Negative,2025-03-06
2177,ST0287,F008,SUB022,2,1,2,2,2,2,Practicals were insufficient.,Negative,2025-01-11
3846,ST0428,F013,SUB023,1,1,1,1,1,1,Practicals were insufficient.,Negative,2025-05-23
454,ST0373,F035,SUB001,2,2,2,2,1,1,Practicals were insufficient.,Negative,2025-09-20
2438,ST0243,F031,SUB028,2,1,1,1,1,1,Practicals were insufficient.,Negative,2025-06-10
3000,ST0107,F039,SUB013,1,2,2,2,2,1,Practicals were insufficient.,Negative,2025-08-13
1006,ST0339,F004,SUB007,1,1,2,2,1,2,Practicals were insufficient.,Negative,2025-05-19
1908,ST0121,F030,SUB006,1,1,1,2,1,2,Practicals were insufficient.,Negative,2025-08-31
2464,ST0934,F030,SUB017,2,1,2,1,1,1,Practicals were insufficient.,Negative,2025-08-20
1885,ST0555,F039,SUB002,1,2,2,2,2,1,Practicals were insufficient.,Negative,2025-04-01
4014,ST0754,F003,SUB014,2,1,1,1,1,2,Practicals were insufficient.,Negative,2025-02-22
2549,ST0966,F031,SUB029,2,2,2,1,2,2,Practicals were insufficient.,Negative,2025-05-25
4603,ST0281,F022,SUB008,2,1,2,1,1,2,Practicals were insufficient.,Negative,2025-06-25
2543,ST0560,F017,SUB025,2,2,1,1,2,1,Practicals were insufficient.,Negative,2025-11-03
4301,ST0402,F018,SUB025,1,1,2,2,2,1,Practicals were insufficient.,Negative,2025-10-14
432,ST0598,F013,SUB015,1,2,2,2,1,2,Practicals were insufficient.,Negative,2025-03-04
4486,ST0297,F008,SUB018,2,1,1,1,1,2,Practicals were insufficient.,Negative,2025-07-03
1060,ST0629,F004,SUB013,2,2,2,1,2,2,Practicals were insufficient.,Negative,2025-02-17
2557,ST0307,F038,SUB007,2,1,1,1,2,2,Practicals were insufficient.,Negative,2025-06-19
1966,ST0092,F007,SUB007,2,1,2,1,2,1,Practicals were insufficient.,Negative,2025-02-21
1071,ST0806,F005,SUB014,1,1,2,2,1,1,Practicals were insufficient.,Negative,2025-07-16
4297,ST0216,F021,SUB004,2,2,1,1,2,2,Practicals were insufficient.,Negative,2025-10-16
2510,ST0588,F019,SUB024,2,2,1,2,2,1,Practicals were insufficient.,Negative,2025-03-11
4781,ST0886,F016,SUB003,1,1,2,2,1,1,Practicals were insufficient.,Negative,2025-02-01
4999,ST0895,F006,SUB006,2,1,2,2,1,2,Practicals were insufficient.,Negative,2025-02-09
1136,ST0978,F031,SUB020,1,1,2,2,2,1,Practicals were insufficient.,Negative,2025-10-07
4906,ST0854,F031,SUB019,1,2,2,2,2,2,Practicals were insufficient.,Negative,2025-11-28
4504,ST0146,F040,SUB026,2,1,1,2,2,2,Practicals were insufficient.,Negative,2025-04-08
341,ST0648,F009,SUB001,2,2,1,1,2,1,Practicals were insufficient.,Negative,2025-12-02
4294,ST0177,F029,SUB002,2,1,2,1,1,1,Practicals were insufficient.,Negative,2025-08-08
1095,ST0537,F010,SUB012,2,1,2,2,2,2,Practicals were insufficient.,Negative,2025-10-22
1981,ST0815,F038,SUB015,2,2,1,2,2,1,Practicals were insufficient.,Negative,2025-10-16
1125,ST0752,F029,SUB023,2,1,2,1,1,1,Practicals were insufficient.,Negative,2025-05-01
4811,ST0183,F035,SUB004,4,4,3,3,4,4,Satisfactory explanation.,Neutral,2025-10-01
4813,ST0414,F032,SUB001,4,4,4,4,3,3,Satisfactory explanation.,Neutral,2025-10-12
4235,ST0287,F033,SUB017,3,3,3,4,4,3,Satisfactory explanation.,Neutral,2025-01-05
4230,ST0901,F023,SUB016,3,3,3,4,3,4,Satisfactory explanation.,Neutral,2025-11-25
4817,ST0743,F014,SUB001,4,3,3,4,3,3,Satisfactory explanation.,Neutral,2025-03-08
4742,ST0880,F031,SUB014,4,4,3,3,4,4,Satisfactory explanation.,Neutral,2025-11-29
4823,ST0513,F018,SUB008,4,4,3,3,3,4,Satisfactory explanation.,Neutral,2025-03-29
4359,ST0043,F039,SUB030,4,3,3,3,3,3,Satisfactory explanation.,Neutral,2025-02-12
4299,ST0399,F009,SUB013,3,3,3,4,4,4,Satisfactory explanation.,Neutral,2025-08-28
4159,ST0617,F018,SUB001,3,3,3,4,3,3,Satisfactory explanation.,Neutral,2025-11-04
4992,ST0014,F006,SUB004,3,3,4,4,3,3,Satisfactory explanation.,Neutral,2025-07-28
4940,ST0664,F010,SUB020,3,3,4,3,4,4,Satisfactory explanation.,Neutral,2025-03-20
4787,ST0349,F026,SUB005,3,3,3,4,4,3,Satisfactory explanation.,Neutral,2025-11-30
4668,ST0771,F006,SUB008,3,4,4,3,3,4,Satisfactory explanation.,Neutral,2025-09-26
4170,ST0343,F039,SUB015,4,4,4,4,4,4,Satisfactory explanation.,Neutral,2025-12-15
4226,ST0956,F007,SUB016,4,4,4,3,3,4,Satisfactory explanation.,Neutral,2025-11-12
4579,ST0267,F036,SUB008,3,4,4,3,3,4,Satisfactory explanation.,Neutral,2025-09-29
4496,ST0737,F028,SUB004,4,3,4,4,4,3,Satisfactory explanation.,Neutral,2025-08-17
4254,ST0999,F012,SUB011,4,4,4,3,4,4,Satisfactory explanation.,Neutral,2025-12-29
4796,ST0834,F034,SUB009,3,3,3,3,3,4,Satisfactory explanation.,Neutral,2025-12-01
4967,ST0403,F032,SUB005,4,3,4,4,4,3,Satisfactory explanation.,Neutral,2025-01-07
4358,ST0568,F038,SUB022,4,4,3,4,3,3,Satisfactory explanation.,Neutral,2025-01-11
4876,ST0174,F028,SUB010,4,4,4,3,3,3,Satisfactory explanation.,Neutral,2025-09-25
4775,ST0759,F019,SUB012,3,4,3,3,4,3,Satisfactory explanation.,Neutral,2025-01-06
4288,ST0870,F033,SUB015,3,4,4,3,4,3,Satisfactory explanation.,Neutral,2025-11-14
4217,ST0420,F008,SUB013,3,3,4,3,4,4,Satisfactory explanation.,Neutral,2025-03-22
4318,ST0044,F019,SUB013,4,3,3,3,3,3,Satisfactory explanation.,Neutral,2025-04-24
4947,ST0832,F032,SUB014,3,3,3,3,4,3,Satisfactory explanation.,Neutral,2025-05-18
4802,ST0308,F004,SUB019,4,4,4,3,4,4,Satisfactory explanation.,Neutral,2025-05-15
4248,ST0270,F030,SUB006,4,4,4,4,4,3,Satisfactory explanation.,Neutral,2025-07-20
4774,ST0148,F036,SUB004,3,3,4,4,3,3,Satisfactory explanation.,Neutral,2025-11-15
4867,ST0176,F014,SUB010,3,4,4,4,3,3,Satisfactory explanation.,Neutral,2025-05-05
4720,ST0060,F025,SUB007,4,3,3,4,3,3,Satisfactory explanation.,Neutral,2025-10-04
4165,ST0387,F011,SUB030,3,4,4,4,4,4,Satisfactory explanation.,Neutral,2025-07-21
4164,ST0669,F014,SUB028,4,3,4,4,3,4,Satisfactory explanation.,Neutral,2025-07-21
4482,ST0102,F002,SUB027,4,3,4,4,4,4,Satisfactory explanation.,Neutral,2025-05-31
4855,ST0388,F006,SUB029,4,4,4,3,3,3,Satisfactory explanation.,Neutral,2025-10-29
4669,ST0516,F008,SUB011,4,3,4,3,3,3,Satisfactory explanation.,Neutral,2025-06-29
4766,ST0270,F037,SUB012,4,3,3,3,3,4,Satisfactory explanation.,Neutral,2025-01-29
2500,ST0440,F003,SUB021,4,3,4,3,4,4,Satisfactory explanation.,Neutral,2025-06-14
1445,ST0947,F022,SUB018,4,3,3,4,4,3,Satisfactory explanation.,Neutral,2025-12-31
2602,ST0963,F020,SUB013,3,3,4,3,3,3,Satisfactory explanation.,Neutral,2025-02-14
428,ST0660,F024,SUB027,3,4,4,3,4,4,Satisfactory explanation.,Neutral,2025-08-14
1368,ST0991,F033,SUB004,3,3,3,3,4,3,Satisfactory explanation.,Neutral,2025-01-19
3485,ST0002,F001,SUB021,4,3,3,3,3,4,Satisfactory explanation.,Neutral,2025-11-19
2235,ST0810,F001,SUB018,4,3,3,3,4,3,Satisfactory explanation.,Neutral,2025-07-04
448,ST0026,F013,SUB024,3,4,4,3,4,4,Satisfactory explanation.,Neutral,2025-04-18
2236,ST0710,F024,SUB024,4,4,3,4,3,4,Satisfactory explanation.,Neutral,2025-03-19
1358,ST0074,F013,SUB011,4,4,4,4,3,4,Satisfactory explanation.,Neutral,2025-01-05
471,ST0082,F013,SUB001,3,3,3,3,3,3,Satisfactory explanation.,Neutral,2025-02-16
2918,ST0807,F025,SUB024,3,3,4,4,4,3,Satisfactory explanation.,Neutral,2025-03-02
3446,ST0451,F021,SUB026,3,4,4,4,4,4,Satisfactory explanation.,Neutral,2025-10-13
3443,ST0653,F023,SUB015,4,4,3,3,3,3,Satisfactory explanation.,Neutral,2025-07-21
798,ST0375,F003,SUB029,4,4,4,3,3,3,Satisfactory explanation.,Neutral,2025-01-14
3438,ST0689,F004,SUB021,4,4,3,3,4,3,Satisfactory explanation.,Neutral,2025-02-20
3437,ST0061,F018,SUB009,4,4,4,3,3,3,Satisfactory explanation.,Neutral,2025-01-28
1330,ST0972,F036,SUB004,4,3,4,4,4,4,Satisfactory explanation.,Neutral,2025-09-26
1306,ST0217,F010,SUB004,4,4,3,4,3,3,Satisfactory explanation.,Neutral,2025-01-16
2591,ST0861,F012,SUB012,4,3,3,4,3,4,Satisfactory explanation.,Neutral,2025-04-28
3400,ST0205,F013,SUB022,4,4,3,3,4,3,Satisfactory explanation.,Neutral,2025-03-30
1111,ST0092,F027,SUB023,4,4,4,3,3,4,Satisfactory explanation.,Neutral,2025-07-21
510,ST0991,F031,SUB001,4,3,3,4,4,4,Satisfactory explanation.,Neutral,2025-07-14
3509,ST0989,F026,SUB002,4,3,3,3,3,4,Satisfactory explanation.,Neutral,2025-10-21
2566,ST0771,F020,SUB022,3,4,4,3,3,4,Satisfactory explanation.,Neutral,2025-07-14
3511,ST0839,F034,SUB027,3,3,3,4,4,4,Satisfactory explanation.,Neutral,2025-03-28
408,ST0953,F035,SUB027,3,4,4,3,4,4,Satisfactory explanation.,Neutral,2025-01-05
2113,ST0505,F037,SUB028,3,3,4,3,4,3,Satisfactory explanation.,Neutral,2025-06-14
2133,ST0978,F028,SUB008,4,3,3,4,4,4,Satisfactory explanation.,Neutral,2025-03-21
2136,ST0933,F030,SUB008,4,4,3,3,4,4,Satisfactory explanation.,Neutral,2025-05-24
2487,ST0619,F001,SUB014,3,3,3,3,3,3,Satisfactory explanation.,Neutral,2025-05-16
319,ST0345,F010,SUB012,3,3,3,4,3,3,Satisfactory explanation.,Neutral,2025-04-24
3635,ST0410,F023,SUB009,4,4,4,4,3,3,Satisfactory explanation.,Neutral,2025-12-08
2883,ST0394,F003,SUB025,4,4,4,3,3,3,Satisfactory explanation.,Neutral,2025-11-14
830,ST0217,F016,SUB030,3,3,3,4,3,3,Satisfactory explanation.,Neutral,2025-03-26
2146,ST0857,F037,SUB003,3,3,3,3,4,4,Satisfactory explanation.,Neutral,2025-11-24
2162,ST0690,F005,SUB018,3,4,3,4,4,4,Satisfactory explanation.,Neutral,2025-01-27
333,ST0564,F028,SUB025,3,3,3,4,4,3,Satisfactory explanation.,Neutral,2025-05-22
1438,ST0585,F032,SUB019,3,4,3,4,3,3,Satisfactory explanation.,Neutral,2025-09-04
1437,ST0756,F009,SUB004,3,4,3,3,4,4,Satisfactory explanation.,Neutral,2025-12-21
339,ST0086,F014,SUB022,3,4,3,3,3,3,Satisfactory explanation.,Neutral,2025-12-14
2176,ST0743,F037,SUB010,3,4,3,3,3,3,Satisfactory explanation.,Neutral,2025-02-22
2894,ST0473,F034,SUB019,4,4,4,3,3,3,Satisfactory explanation.,Neutral,2025-09-11
3589,ST0304,F022,SUB006,4,4,4,3,4,3,Satisfactory explanation.,Neutral,2025-03-02
1422,ST0775,F036,SUB004,3,4,4,4,3,3,Satisfactory explanation.,Neutral,2025-03-31
1413,ST0444,F031,SUB008,4,3,3,3,3,4,Satisfactory explanation.,Neutral,2025-04-18
1390,ST0091,F017,SUB003,3,3,4,4,4,3,Satisfactory explanation.,Neutral,2025-06-29
2218,ST0861,F040,SUB009,4,4,4,3,3,4,Satisfactory explanation.,Neutral,2025-07-26
1087,ST0148,F017,SUB025,3,3,4,3,4,3,Satisfactory explanation.,Neutral,2025-09-16
